file_path,label,subject_name,timestamp,image_name,annotation_name,label_index,split,feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_33_53\_hypergui_2\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_33_53,P174#2023_09_21_15_33_53#CSV1,csv_spectrum,2,train,0.10549683,0.10367715,0.09805481,0.09128975,0.085083984,0.080267,0.07605797,0.07457319,0.07428194,0.07561545,0.077308394,0.0773849,0.07555818,0.07116087,0.06667801,0.06541699,0.07084803,0.085739955,0.108291194,0.13375235,0.15853958,0.1799402,0.19828469,0.21288541,0.2243663,0.23343751,0.24041736,0.24591208,0.2507942,0.25486636,0.25841206,0.26190335,0.2658184,0.2708635,0.2769759,0.2838254,0.2911499,0.29812503,0.30450863,0.30973288,0.31381464,0.31699067,0.3196511,0.32158312,0.32322127,0.32361162,0.32254583,0.32028103,0.3170732,0.3129719,0.3087294,0.3052085,0.30384082,0.30479428,0.30621085,0.30743802,0.30801535,0.30749297,0.30634192,0.3047641,0.30296814,0.3009124,0.29849327,0.2961797,0.29328573,0.2901249,0.28712937,0.2848931,0.2829154,0.28101897,0.27917987,0.2774713,0.27584383,0.27429062,0.2726305,0.27124316,0.26941067,0.2681672,0.26676166,0.26536122,0.26431397,0.26329714,0.2619021,0.2608785,0.2596212,0.2570567,0.25394136,0.2501657,0.24525853,0.24041554,0.23445132,0.22640067,0.21744353,0.21156508,0.21026236,0.21073924,0.21179502,0.21426457,0.21646148,0.21874586
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_33_53\_hypergui_2\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_33_53,P174#2023_09_21_15_33_53#CSV5,csv_spectrum,2,train,2.249043,2.2664735,2.3222287,2.3937168,2.4641166,2.5223968,2.5762596,2.5959744,2.5998874,2.5820947,2.5599527,2.5589638,2.5828524,2.6428123,2.70788,2.7269733,2.6472182,2.4564362,2.2229314,2.0117655,1.8417511,1.7151307,1.6180515,1.5470012,1.4944754,1.4548409,1.4253788,1.4027812,1.3831226,1.3670158,1.3531997,1.3397797,1.3249419,1.3061402,1.2838247,1.2593961,1.233917,1.2102423,1.1890559,1.172045,1.1589527,1.1488829,1.1405251,1.1344993,1.1294181,1.1282111,1.13151,1.1385565,1.1486225,1.161642,1.1752901,1.1867602,1.1912513,1.1881182,1.1834813,1.1794817,1.1776056,1.179303,1.1830535,1.1882173,1.1941276,1.2009361,1.209008,1.2167888,1.2266079,1.2374437,1.2478224,1.2556412,1.2626072,1.2693331,1.2758989,1.2820377,1.2879205,1.2935671,1.2996378,1.3047396,1.3115184,1.3161447,1.3213997,1.3266633,1.3306177,1.3344721,1.3397845,1.3437005,1.3485315,1.3584585,1.3706518,1.3856318,1.4054425,1.4253864,1.4505073,1.485449,1.5258161,1.5532227,1.5593991,1.5571337,1.5521364,1.5405437,1.5303426,1.5198447
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_23\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_23,P174#2023_09_21_15_34_23#CSV1,csv_spectrum,2,train,0.06929412,0.06772588,0.065708145,0.061610308,0.05820359,0.055523235,0.052809235,0.050855972,0.050071757,0.049350508,0.049066104,0.048638456,0.04813407,0.04720064,0.046,0.046,0.0477944,0.050983667,0.054824673,0.061327532,0.07064203,0.081340134,0.091458365,0.100360215,0.10741173,0.11226994,0.11625461,0.11906907,0.12128067,0.123422846,0.12475067,0.12658203,0.12915348,0.13333786,0.1390371,0.14588256,0.15332055,0.16108683,0.16867757,0.17541449,0.1812717,0.18702736,0.19266993,0.19837725,0.20367274,0.20740752,0.20785816,0.2051148,0.19882566,0.19053805,0.18278617,0.17876412,0.18159464,0.19049609,0.20215933,0.21379384,0.22378433,0.23124716,0.23679012,0.24101447,0.24401744,0.24557208,0.246,0.246,0.24549085,0.24405009,0.24237433,0.24140349,0.24040315,0.23931313,0.2381497,0.236683,0.23535806,0.2338939,0.23195927,0.23018101,0.22829431,0.226226,0.22417462,0.22292659,0.22182432,0.22128856,0.22089759,0.22055857,0.22034857,0.2193798,0.21837974,0.2167959,0.21491447,0.21237761,0.2084992,0.20293173,0.1969752,0.19425401,0.19622938,0.19907072,0.20264792,0.20802969,0.21029127,0.21401179
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_23\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_23,P174#2023_09_21_15_34_23#CSV5,csv_spectrum,2,train,2.6688232,2.6921866,2.7225144,2.7869263,2.8438082,2.8909538,2.9410691,2.9787579,2.9942982,3.0088072,3.014587,3.0233407,3.033765,3.053348,3.082,3.0792427,3.0408468,2.97625,2.903615,2.7915263,2.6501298,2.5091157,2.3918715,2.2989893,2.2310858,2.186849,2.1519725,2.1280515,2.1096478,2.0921392,2.081438,2.066865,2.046754,2.0148692,1.9730144,1.9249535,1.8752246,1.8258117,1.7797662,1.7406036,1.7077582,1.6765003,1.6467767,1.6175847,1.5912409,1.5730697,1.5708994,1.5841855,1.6153269,1.6579034,1.6994383,1.721688,1.7059783,1.6581237,1.5986991,1.5427431,1.4970725,1.4642682,1.4405811,1.4228983,1.4105155,1.4041648,1.4011623,1.401,1.4044957,1.4103818,1.4172719,1.4212856,1.425438,1.4299824,1.4348557,1.4410336,1.4466473,1.4528878,1.4611936,1.4688892,1.4771197,1.4862208,1.49533,1.5009129,1.5058696,1.5082877,1.510056,1.5115919,1.5125446,1.5169508,1.5215198,1.5287988,1.5375152,1.5493894,1.5678201,1.5948856,1.6246774,1.6385887,1.6284709,1.6140952,1.5962851,1.5700746,1.5592617,1.5417225
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_23\_hypergui_2\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_23,P174#2023_09_21_15_34_23#CSV1,csv_spectrum,2,train,0.10450007,0.10263762,0.097481534,0.09023307,0.083843276,0.079144,0.07504763,0.073312744,0.073395655,0.07476899,0.07639246,0.07641262,0.07466385,0.07012531,0.06559996,0.06424186,0.07010831,0.08506434,0.10829046,0.13411444,0.15894732,0.18080972,0.19913144,0.21393666,0.22525375,0.23443806,0.24139819,0.24713874,0.25208294,0.25627947,0.25980088,0.263421,0.2673552,0.27235276,0.27872422,0.28551158,0.29271227,0.29970935,0.30590805,0.31095976,0.31492633,0.31826773,0.3206603,0.32283342,0.32417208,0.32476854,0.3238222,0.32146168,0.31833434,0.31418538,0.31003577,0.3066268,0.30526134,0.30594608,0.30708247,0.30810946,0.30848256,0.30781025,0.30661818,0.3049832,0.30306953,0.30110577,0.2985447,0.2960027,0.29327083,0.290124,0.28683603,0.2843567,0.28240716,0.2804344,0.2787835,0.27688485,0.27513665,0.27350268,0.2718249,0.27036485,0.2687363,0.26737577,0.2658581,0.264436,0.26325816,0.26241025,0.2612874,0.26012072,0.25882357,0.25612715,0.2530767,0.24920803,0.2447098,0.2396011,0.23365226,0.2257348,0.21657214,0.21076776,0.20931676,0.20939311,0.21047258,0.21329196,0.21497266,0.21730265
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_23\_hypergui_2\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_23,P174#2023_09_21_15_34_23#CSV5,csv_spectrum,2,train,2.2585673,2.2765508,2.3280923,2.4053593,2.478806,2.5364861,2.5896325,2.613021,2.6118903,2.593352,2.5718713,2.5716074,2.5947592,2.6574717,2.7241802,2.745,2.657714,2.4643474,2.222938,2.0090618,1.8391824,1.71031,1.6137902,1.5420754,1.4905279,1.4505638,1.4213074,1.3978055,1.377997,1.3614869,1.3478398,1.3340017,1.3191772,1.3006573,1.2775325,1.2534727,1.2285651,1.2049421,1.1844707,1.1680918,1.1554165,1.1448623,1.137373,1.1306188,1.1264808,1.125,1.1275606,1.134877,1.1446531,1.1577721,1.1710677,1.182124,1.186587,1.1843464,1.1806388,1.1773002,1.17609,1.1782718,1.182152,1.1874986,1.193793,1.2002937,1.2088356,1.2173868,1.2266588,1.2374469,1.2488446,1.2575258,1.2644055,1.2714155,1.2773198,1.2841535,1.2904873,1.2964439,1.302597,1.3079829,1.3140247,1.3191001,1.3247925,1.3301561,1.33462,1.3378462,1.3421342,1.3466095,1.3516085,1.3620813,1.3740627,1.3894672,1.4076822,1.4287797,1.4539213,1.4883945,1.5298316,1.5569984,1.5639066,1.5635419,1.5583999,1.5450933,1.5372444,1.5264642
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_53\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_53,P174#2023_09_21_15_34_53#CSV1,csv_spectrum,2,train,0.069966875,0.067303844,0.06515981,0.06105279,0.057323314,0.055055484,0.051858976,0.049702898,0.04907217,0.04846149,0.048255637,0.04764555,0.047110967,0.04622277,0.045,0.045,0.046696775,0.04989801,0.053764235,0.060221247,0.06970135,0.08050047,0.0905761,0.09942549,0.10653441,0.1119059,0.11563437,0.11835419,0.12068641,0.12275943,0.12413311,0.12594256,0.12869596,0.1328837,0.13855115,0.14534834,0.15294978,0.16071609,0.168149,0.17490497,0.1809418,0.1866881,0.19214353,0.19803342,0.2032328,0.20696785,0.20751444,0.20475644,0.19835535,0.18988326,0.18223241,0.17829984,0.1813276,0.19017167,0.20176128,0.2135802,0.22357406,0.23106137,0.23663914,0.2410056,0.24404037,0.24546196,0.246,0.246,0.24551296,0.24392316,0.2423193,0.24120401,0.24025577,0.2391411,0.2381297,0.23706998,0.23535052,0.23389693,0.23172663,0.2302691,0.22814222,0.22644144,0.22442201,0.22297792,0.22193679,0.22116622,0.2209173,0.2207377,0.22059686,0.21955362,0.21868709,0.21697105,0.21533541,0.21286047,0.20890263,0.20322895,0.19714499,0.19563584,0.19764224,0.20044607,0.20422217,0.20869175,0.21183807,0.21668082
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_53\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_53,P174#2023_09_21_15_34_53#CSV5,csv_spectrum,2,train,2.6589775,2.69823,2.7308884,2.7960076,2.859048,2.8994136,2.959227,3.001692,3.0144634,3.0269856,3.0312426,3.0439658,3.0552495,3.0742826,3.1038525,3.1048172,3.0640802,2.9977741,2.9231467,2.80973,2.6635356,2.5194921,2.401565,2.3083467,2.2392874,2.1900969,2.157322,2.1340735,2.1145597,2.0975287,2.086401,2.0719295,2.0503025,2.018281,1.9765158,1.9286221,1.8776456,1.8281159,1.7829049,1.7435124,1.7095798,1.678316,1.6495126,1.6193194,1.5934032,1.5751919,1.5725543,1.5859342,1.6176952,1.6613457,1.7024724,1.7242887,1.7074499,1.6598281,1.6006701,1.5437429,1.4980125,1.4650719,1.4412189,1.4229351,1.4104216,1.4046133,1.401,1.4015377,1.4044056,1.410902,1.417499,1.4221122,1.4260511,1.4307015,1.4349397,1.4394,1.4466794,1.4528747,1.462197,1.4685066,1.4777861,1.485269,1.4942269,1.5006826,1.5053626,1.5088408,1.5099669,1.5107801,1.5114183,1.5161588,1.5201135,1.5279913,1.5355585,1.5471184,1.565887,1.5934222,1.6238159,1.6315002,1.6212969,1.6072102,1.5885468,1.566897,1.551933,1.5293298
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_53\_hypergui_2\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_53,P174#2023_09_21_15_34_53#CSV1,csv_spectrum,2,train,0.106240146,0.10357735,0.098009035,0.091100365,0.08414216,0.07959829,0.07525203,0.07364151,0.07359432,0.074882194,0.0766529,0.07680315,0.07503094,0.0704804,0.065723285,0.06449229,0.07030521,0.085812524,0.10976058,0.1364811,0.16208994,0.18395263,0.20232329,0.21716282,0.22893232,0.2381193,0.24525458,0.25086203,0.2557512,0.26000804,0.26380134,0.26724046,0.27120286,0.2764693,0.28254777,0.28928208,0.29637125,0.3033815,0.30940664,0.3146339,0.31836152,0.32140863,0.32390967,0.3258174,0.32675934,0.327,0.32624483,0.32367894,0.32049674,0.31654614,0.3123564,0.3089625,0.30755496,0.30795085,0.30875444,0.3095063,0.30982995,0.30886173,0.30769414,0.3058768,0.30401206,0.3017318,0.2991953,0.29673272,0.29376763,0.29059488,0.28736573,0.2848673,0.28279448,0.28074136,0.27884585,0.27697492,0.27530968,0.27350044,0.2720374,0.27038,0.26869738,0.26715398,0.2658354,0.26447695,0.2631074,0.2622471,0.2610706,0.25972718,0.25842464,0.2558279,0.2528549,0.2489041,0.24433756,0.23883502,0.23298332,0.22524221,0.21601768,0.21046652,0.20925534,0.2101404,0.21065506,0.21314234,0.21577004,0.21854195
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P174_OP138_2023_09_21_Experiment1\2023_09_21_15_34_53\_hypergui_2\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P174,2023_09_21_15_34_53,P174#2023_09_21_15_34_53#CSV5,csv_spectrum,2,train,2.2420533,2.2674365,2.3226957,2.3957934,2.4752474,2.5307627,2.5869126,2.6085463,2.6091876,2.5918393,2.5684676,2.5665097,2.5898547,2.6524205,2.722302,2.741,2.6549094,2.4555902,2.2094538,1.9915692,1.8196039,1.6930771,1.5978885,1.527108,1.4743289,1.4349835,1.4054585,1.3828522,1.3635502,1.3470428,1.3325589,1.3196063,1.3048882,1.2856555,1.2639077,1.2403529,1.2161424,1.192764,1.1730989,1.1563456,1.1445677,1.135042,1.1272906,1.121418,1.1185315,1.1171722,1.1201072,1.1280031,1.1378832,1.1502863,1.1636105,1.1745354,1.1791015,1.177815,1.175209,1.1727768,1.1717317,1.1748614,1.178649,1.1845729,1.1906879,1.1982167,1.2066588,1.2149234,1.224966,1.2358252,1.2469995,1.2557318,1.2630348,1.2703214,1.2770963,1.2838284,1.2898586,1.296452,1.3018157,1.3079269,1.3141694,1.3199302,1.3248779,1.3300011,1.3351929,1.3384682,1.3429644,1.3481234,1.3531511,1.3632503,1.3749394,1.3906876,1.4092045,1.4319823,1.4567884,1.4905789,1.532395,1.5584288,1.5642002,1.5599793,1.5575333,1.545795,1.533542,1.5207773
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P175_OP139_2023_09_22_Experiment1\2023_09_22_13_20_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P175,2023_09_22_13_20_02,P175#2023_09_22_13_20_02#CSV1,csv_spectrum,2,train,0.09402745,0.09093857,0.08710393,0.080868065,0.07559246,0.07114755,0.06654926,0.06375156,0.061809327,0.06085082,0.061208278,0.060597107,0.060321014,0.059256636,0.058,0.058208015,0.061396286,0.06803287,0.077134855,0.08971803,0.10608182,0.12423774,0.14196798,0.15824209,0.1709008,0.18078335,0.18853383,0.19487962,0.20010428,0.20482627,0.20901799,0.2132575,0.21884978,0.2259074,0.2346824,0.24507023,0.25618443,0.26779798,0.27948278,0.28953597,0.29860866,0.307462,0.31577185,0.3241871,0.33239758,0.33945054,0.34292206,0.34282133,0.33924127,0.33281252,0.3257066,0.32222852,0.32650244,0.3373245,0.3522129,0.3672642,0.3806441,0.39129868,0.39922777,0.40516615,0.41007042,0.41303113,0.4151175,0.416,0.416,0.41439694,0.4129061,0.41168535,0.41111574,0.41011956,0.40911153,0.40797395,0.40662876,0.4052458,0.4031612,0.40169978,0.3993629,0.39757866,0.3962481,0.3942674,0.3933143,0.3926715,0.39171433,0.39106452,0.38886318,0.38673362,0.38213843,0.3762072,0.36866847,0.36142918,0.35090277,0.33631274,0.32268658,0.31497595,0.31383318,0.31590274,0.3202891,0.32411906,0.32734463,0.33066308
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P175_OP139_2023_09_22_Experiment1\2023_09_22_13_20_02\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P175,2023_09_22_13_20_02,P175#2023_09_22_13_20_02#CSV5,csv_spectrum,2,train,2.3641684,2.397568,2.4406533,2.5149362,2.5823987,2.6429994,2.7098129,2.7527616,2.783701,2.79933,2.7934728,2.803508,2.8080747,2.8258774,2.851,2.843732,2.790406,2.6877644,2.5622,2.4110835,2.2435446,2.0855584,1.9521537,1.8436292,1.766672,1.7104559,1.6684778,1.6353732,1.6089166,1.5855931,1.5653349,1.545255,1.5193697,1.4876301,1.4495221,1.4062104,1.3618577,1.3175224,1.2748146,1.2394757,1.2086214,1.1794038,1.1527354,1.1264344,1.1014235,1.080427,1.0702521,1.0705459,1.0810437,1.100176,1.1217583,1.1324943,1.1193179,1.0867099,1.0435195,1.0016738,0.9658904,0.9382841,0.9182232,0.90345806,0.8914264,0.8842323,0.87919366,0.8763791,0.8770506,0.88093096,0.8845351,0.88749593,0.8888805,0.8913065,0.8937675,0.89655197,0.89985466,0.9032615,0.9084188,0.9120503,0.91788477,0.9223625,0.92571473,0.9307259,0.93314624,0.9347819,0.9372224,0.9388827,0.94452775,0.9500191,0.96197236,0.97761524,0.9978575,1.0176891,1.0472461,1.0897138,1.1310737,1.155259,1.1588937,1.1523209,1.1385312,1.1266444,1.1167418,1.1066552
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P175_OP139_2023_09_22_Experiment1\2023_09_22_13_20_02\_hypergui_2\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P175,2023_09_22_13_20_02,P175#2023_09_22_13_20_02#CSV1,csv_spectrum,2,train,0.14550439,0.14230026,0.1364909,0.12614535,0.11713884,0.11071393,0.105193004,0.10220592,0.10307508,0.10502065,0.10800031,0.10833351,0.10537156,0.09872044,0.091406286,0.091,0.10074902,0.12636945,0.16184217,0.19677112,0.22646454,0.25019184,0.27007747,0.28569746,0.29793122,0.308483,0.3168188,0.32382506,0.32969534,0.33495808,0.33966836,0.34526333,0.35107693,0.35788608,0.3656765,0.3742166,0.38371152,0.392257,0.40043715,0.40785688,0.41327477,0.4183699,0.42267793,0.42612696,0.42890516,0.43156755,0.43131852,0.430142,0.42828804,0.42634735,0.42389694,0.42276016,0.4228215,0.42425764,0.42660895,0.42884737,0.4303518,0.43139568,0.43107757,0.43035957,0.42911044,0.42765078,0.42572266,0.42348394,0.42074355,0.41691306,0.4135845,0.41061708,0.40827253,0.4061355,0.40387976,0.40183064,0.39976898,0.3982341,0.39657864,0.39476192,0.39283362,0.39141023,0.39019844,0.38839003,0.38787636,0.387344,0.3868184,0.3855097,0.38321212,0.38080728,0.37630573,0.37036785,0.36346453,0.35596675,0.3471559,0.3338661,0.32271665,0.31759423,0.31624344,0.317977,0.32193524,0.32707348,0.32937038,0.33121797
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P175_OP139_2023_09_22_Experiment1\2023_09_22_13_20_02\_hypergui_2\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P175,2023_09_22_13_20_02,P175#2023_09_22_13_20_02#CSV5,csv_spectrum,2,train,1.9275407,1.9498159,1.9914974,2.0703204,2.1443954,2.2008057,2.2519584,2.2807658,2.2722976,2.2535982,2.2256212,2.2225406,2.2502625,2.3154633,2.392441,2.401691,2.2951229,2.0685456,1.8211337,1.6257141,1.4851669,1.3855273,1.3090464,1.2528218,1.2108926,1.1760886,1.1494253,1.1275518,1.1095862,1.0937499,1.0797856,1.0634478,1.04675,1.0275406,1.0060062,0.9829205,0.9578643,0.93583804,0.91519845,0.89683896,0.8836426,0.8713893,0.8611448,0.853018,0.8465195,0.84033126,0.8409084,0.8436399,0.84795934,0.8525009,0.8582649,0.8609503,0.8608052,0.85741436,0.85188746,0.8466542,0.8431523,0.84072953,0.8414672,0.8431342,0.84604096,0.8494483,0.8539672,0.8592397,0.8657318,0.8748776,0.88289344,0.89009416,0.8958204,0.90106845,0.9066381,0.91172457,0.91686845,0.9207153,0.9248809,0.92947245,0.9343691,0.93799907,0.9410998,0.9457452,0.94706863,0.9484421,0.9497999,0.9531889,0.9591666,0.96546185,0.97735333,0.99325854,1.0120735,1.032918,1.0579814,1.0970153,1.1309806,1.1469808,1.151243,1.1457762,1.1334049,1.1175704,1.1105723,1.1049786
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P175_OP139_2023_09_22_Experiment1\2023_09_22_13_20_32\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P175,2023_09_22_13_20_32,P175#2023_09_22_13_20_32#CSV1,csv_spectrum,2,train,0.09545491,0.09232502,0.088599645,0.082037136,0.076523535,0.07220978,0.06708214,0.0644805,0.06244016,0.061446656,0.061753225,0.061148938,0.060719106,0.059986934,0.0584607,0.05907926,0.0622512,0.06896875,0.07852568,0.090898536,0.1075332,0.12572984,0.143787,0.16030507,0.1730031,0.18315834,0.19082567,0.19723816,0.20271663,0.20739836,0.21120441,0.21599184,0.2215453,0.22872338,0.2376872,0.24807984,0.25915462,0.27110898,0.28245,0.292806,0.30208057,0.3109893,0.3191062,0.3276901,0.3360017,0.343008,0.34641686,0.3463983,0.34285858,0.33661518,0.33009386,0.32739523,0.33106464,0.3420281,0.35670885,0.37131658,0.38393205,0.3942884,0.40190917,0.40827116,0.41289788,0.41566318,0.41798523,0.419,0.41899255,0.41733515,0.415722,0.4144345,0.41404873,0.41350377,0.41259077,0.411315,0.40974548,0.40809768,0.4063976,0.404647,0.40255043,0.40086374,0.39931083,0.39760855,0.39686507,0.39636114,0.39533696,0.39426446,0.39234254,0.38996866,0.3848076,0.3788936,0.3714723,0.36379546,0.35291097,0.33837673,0.3246939,0.3168824,0.31611708,0.31795922,0.32224151,0.32574818,0.32989758,0.33353677
\\ces-tp3\OE0645-data-uro\TIVITA_Cat\Cat_Pig_UMM\Cat_uro_kidney\Cat_uro_kidney_sel_120m\data\P175_OP139_2023_09_22_Experiment1\2023_09_22_13_20_32\_hypergui_1\spectrum_fromCSV5_(500.0-995.0)_masked_data_0_derivative.csv,kidney_sel,P175,2023_09_22_13_20_32,P175#2023_09_22_13_20_32#CSV5,csv_spectrum,2,train,2.3491013,2.3824387,2.4236274,2.5005832,2.5701203,2.6281798,2.7018375,2.7413924,2.7735467,2.7895858,2.784609,2.794443,2.801497,2.8136284,2.839,2.8288753,2.7765775,2.6741018,2.5443296,2.3980114,2.2299557,2.0736198,1.9394222,1.8306766,1.7544457,1.6974043,1.656395,1.6233433,1.5959462,1.5731139,1.5549289,1.5325147,1.5071282,1.475242,1.4367998,1.3940047,1.3503305,1.3052344,1.2642537,1.228245,1.1970615,1.1679968,1.1422313,1.1156869,1.0906391,1.0700015,1.0601125,1.060166,1.0704372,1.088815,1.1083783,1.1165872,1.1054417,1.0728624,1.0308354,0.99070024,0.9572897,0.9306727,0.9115292,0.8958237,0.884555,0.87788,0.8723092,0.87,0.87,0.87386566,0.8777385,0.88084036,0.8817716,0.88308865,0.885299,0.88839597,0.89221907,0.8962487,0.9004233,0.9047402,0.9099349,0.9141337,0.9180151,0.9222873,0.92415893,0.9254295,0.92801684,0.9307334,0.93562,0.9416889,0.95501184,0.9704998,0.990281,1.0111635,1.0415394,1.0835954,1.1248724,1.1492245,1.1516427,1.1458322,1.1324539,1.1216307,1.108973,1.0980022
